Surveys - Paused On,Survey Tag,Region,Account Type,Clicks_sum,Deliveries_sum,Opens_sum,Time since response,Account logValue,Churn
0,DTS,West Midlands,Target,0,0,0,24,0,1
0,ITS,Northern Ireland,Target,0,0,0,77,0,0
0,ITS,North West,Target,0,0,0,274,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,1043,0,0
0,DTS,,Target,0,0,0,1580,0,0
0,SSS,East of England,Member,0,0,0,1580,7.366268142,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
1,ITS,North West,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,111,119,441,0,0
0,SSS,London,Target,0,0,0,94,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,19,0,0
0,SSS,Thames Valley,Target,0,0,0,283,0,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,423,0,0
0,ITS,East Midlands,Target,0,0,0,1102,0,0
1,ITS,North East,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,5.484796933,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,914,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,129,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,62,0,1580,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,10.50677006,0
0,DTS,West Midlands,Target,0,0,0,13,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,119,0,0
0,ITS,West Midlands,Target,0,0,0,585,0,0
1,ITS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,8.81280623,0
0,FSS,Northern Ireland,Target,0,0,0,72,0,0
0,FSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,81,0,0
1,DTS,East of England,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,537,0,0
0,SSS,London,Target,0,100,2,1580,0,0
1,DTS,South East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,651,0,0
1,ITS,East Midlands,Member,0,0,0,1580,10.39839764,0
0,FSS,Northern Ireland,Target,0,0,0,21,0,0
1,DTS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,West Midlands,Target,0,0,0,1030,0,0
0,SSS,North West,Target,0,0,0,1089,0,0
1,SSS,West Midlands,Member,0,0,0,1580,7.945119627,0
0,ITS,Thames Valley,Target,0,0,0,68,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,126,0,0
0,SSS,West Midlands,Target,0,0,0,1571,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,54,0,1
0,SSS,North West,Target,0,0,0,200,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
1,ITS,Thames Valley,Target,0,0,0,1580,0,0
0,FSS,North East,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,928,0,0
0,FSS,London,Target,0,0,0,573,0,0
0,DTS,,Target,0,0,0,657,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,353,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,745,0,0
0,ITS,West Midlands,Target,0,0,0,1043,0,0
0,DTS,South West,Target,0,0,0,1043,0,0
0,DTS,Scotland,Target,0,0,0,38,0,0
0,SSS,North West,Target,0,0,0,223,0,0
0,SSS,North West,Target,0,0,0,1580,0,0
1,ITS,Thames Valley,Member,0,0,0,1580,10.99539407,0
0,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,South West,Member,0,0,0,78,7.580144751,0
0,SSS,North West,Target,0,0,0,61,0,0
0,FSS,London,Target,0,0,0,919,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,DTS,South West,Target,0,0,0,55,0,0
0,ITS,Wales,Target,0,0,0,146,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,54,0,0
0,SSS,East of England,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Member,0,0,0,1580,12.1703936,0
1,SSS,London,Member,0,0,0,1580,9.867588317,0
0,SSS,North West,Target,0,0,0,97,0,0
1,ITS,Northern Ireland,Member,0,0,0,1580,6.578434907,0
0,FSS,South West,Member,0,0,0,1580,8.025679879,0
0,DTS,South West,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,197,0,0
0,SSS,North West,Target,0,0,0,1043,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,127,0,0
1,SSS,North East,Member,0,0,0,1580,7.938424145,0
0,ITS,East Midlands,Target,0,0,0,1076,0,0
0,ITS,,Target,0,0,0,385,0,0
0,DTS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1554,0,0
0,SSS,London,Target,0,0,0,708,0,0
0,SSS,East of England,Target,0,0,0,39,0,0
0,ITS,East of England,Target,0,0,0,1046,0,0
0,DTS,East of England,Target,0,0,0,56,0,0
0,SSS,Wales,Target,0,0,0,574,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,155,0,0
0,DTS,,Target,0,0,0,20,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Member,0,0,0,1580,9.477901494,0
0,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,43,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,157,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1043,0,0
0,SSS,Thames Valley,Target,0,0,0,52,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,15,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,London,Member,0,0,0,1580,9.442222828,0
0,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.919126622,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,ITS,North West,Member,0,0,0,1580,9.646072769,0
0,ITS,Scotland,Target,0,0,0,45,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
1,ITS,South West,Member,0,0,0,1580,10.17111678,0
0,SSS,Thames Valley,Target,0,0,0,564,0,0
0,FSS,,Target,0,0,0,116,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,629,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
0,SSS,Northern Ireland,Target,0,0,0,33,0,0
0,SSS,East of England,Target,0,0,0,111,0,0
0,DTS,South East,Target,0,0,0,1580,0,0
1,ITS,Wales,Member,0,0,0,1580,7.601402335,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,386,0,0
1,ITS,East of England,Member,0,0,0,1580,11.41794181,0
0,SSS,London,Target,0,0,0,1580,0,0
0,ITS,Northern Ireland,Target,0,0,0,993,0,0
0,SSS,London,Member,76,267,171,531,10.91957602,0
0,SSS,South East,Target,0,0,0,64,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,ITS,Northern Ireland,Target,0,0,0,525,0,0
0,SSS,East Midlands,Target,0,0,0,56,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,8.970458768,0
0,FSS,London,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,1043,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,96,0,0
1,SSS,Yorkshire & the Humber,Member,0,0,0,1580,7.501855306,0
0,SSS,North East,Target,0,0,0,137,0,0
0,DTS,,Target,0,0,0,216,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,22,0,0
0,FSS,North East,Member,0,0,0,1580,10.5476936,0
0,DTS,South West,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
0,ITS,Scotland,Member,0,0,0,1580,8.305422226,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,North West,Member,0,0,0,1580,7.64129076,0
0,FSS,South East,Target,0,0,0,153,0,0
0,SSS,London,Target,0,0,0,192,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,288,0,0
0,DTS,North East,Target,0,0,0,594,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
1,ITS,North East,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,87,0,0
0,FSS,South East,Target,0,0,0,19,0,0
0,ITS,East of England,Target,0,0,0,812,0,0
0,SSS,South East,Target,24,106,79,980,0,0
1,ITS,London,Target,0,0,0,1580,0,0
0,SSS,London,Member,9,258,72,1580,12.40901218,0
0,DTS,East of England,Target,0,0,0,2,0,0
0,ITS,North West,Target,0,0,0,324,0,0
0,ITS,East of England,Target,0,0,0,314,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1564,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,,Target,0,0,0,112,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,10.49338671,0
0,SSS,South West,Target,0,0,0,31,0,0
0,ITS,South West,Target,0,0,0,49,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,178,0,0
0,SSS,East of England,Target,0,0,0,77,0,0
0,ITS,Northern Ireland,Target,0,0,0,698,0,0
0,SSS,South West,Target,0,0,0,78,0,0
0,ITS,South West,Target,0,0,0,248,0,0
0,DTS,East Midlands,Member,0,0,0,1580,8.836889786,0
0,ITS,Scotland,Target,0,0,0,48,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,261,0,0
0,ITS,Wales,Target,0,0,0,1375,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
1,SSS,North East,Member,0,0,0,1580,10.58268742,0
0,ITS,West Midlands,Target,0,0,0,6,0,0
0,DTS,South East,Target,0,0,0,25,0,0
1,ITS,North West,Member,0,0,0,1580,10.30895266,0
0,DTS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,227,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1560,0,0
0,DTS,West Midlands,Target,0,0,0,997,0,0
1,SSS,West Midlands,Member,0,0,0,1580,10.39401597,0
0,FSS,London,Target,0,0,0,1580,0,0
1,DTS,West Midlands,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,North West,Member,0,0,0,1580,9.548150998,0
0,FSS,London,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,1,45,1,133,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,DTS,South West,Member,0,0,0,186,8.200754928,0
0,DTS,London,Target,0,0,0,690,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,216,0,0
0,SSS,South West,Target,0,0,0,26,0,0
1,DTS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,442,0,0
1,SSS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
1,ITS,London,Member,0,0,0,1580,11.69525536,0
0,ITS,East Midlands,Target,0,0,0,28,0,0
0,SSS,Thames Valley,Member,13,237,467,608,5.484796933,0
0,SSS,West Midlands,Target,0,0,0,41,0,0
0,FSS,West Midlands,Target,0,0,0,189,0,0
1,ITS,London,Member,0,0,0,1580,9.252589907,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1043,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,509,0,0
0,ITS,South East,Target,0,0,0,16,0,0
0,DTS,South West,Target,0,0,0,314,0,0
0,DTS,Wales,Member,0,0,0,1580,8.595727069,0
0,DTS,Northern Ireland,Target,0,0,0,2,0,0
1,SSS,London,Member,0,0,0,1580,11.29398494,0
0,ITS,West Midlands,Target,0,0,0,1140,0,0
1,DTS,London,Member,0,0,0,1580,10.91303417,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,9.473377871,0
0,SSS,South West,Target,0,0,0,22,0,0
0,ITS,West Midlands,Target,0,0,0,92,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,151,0,0
0,DTS,East of England,Target,0,0,0,11,0,0
0,FSS,London,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,481,0,0
0,FSS,London,Target,0,0,0,85,0,0
0,SSS,South West,Target,0,0,0,2,0,0
1,SSS,London,Member,0,0,0,1580,7.995640235,0
0,ITS,East of England,Target,0,0,0,298,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Member,0,0,0,1580,7.510501709,0
1,SSS,International,Target,0,0,0,1580,0,0
1,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,DTS,East of England,Target,0,0,0,1580,0,0
1,ITS,South East,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,53,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,8.099909518,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,571,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,1580,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
0,ITS,Thames Valley,Target,0,0,0,1580,0,0
0,DTS,Wales,Target,0,0,0,718,0,0
0,FSS,East of England,Target,0,0,0,26,0,0
0,ITS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,28,0,0
0,FSS,North East,Target,0,0,0,1580,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,Northern Ireland,Target,0,88,2,1580,0,0
0,ITS,Wales,Target,0,0,0,1257,0,0
0,SSS,West Midlands,Target,0,0,0,1580,0,0
1,DTS,North West,Target,0,0,0,1580,0,0
0,DTS,Scotland,Target,0,0,0,1580,0,0
0,SSS,South West,Target,0,0,0,79,0,0
0,DTS,Thames Valley,Target,0,0,0,203,0,0
1,SSS,Northern Ireland,Member,0,0,0,1580,9.595513653,0
0,SSS,Scotland,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,1580,0,0
1,SSS,North East,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1240,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,North West,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,1319,0,0
0,SSS,London,Member,0,167,6,1580,11.49158558,0
0,DTS,East of England,Target,0,0,0,234,0,0
0,FSS,West Midlands,Target,0,0,0,559,0,0
0,SSS,Scotland,Target,0,0,0,61,0,0
0,FSS,East Midlands,Target,0,0,0,1580,0,0
1,DTS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,DTS,London,Target,0,0,0,1580,0,0
0,DTS,,Target,0,0,0,20,0,0
0,SSS,East Midlands,Target,0,0,0,1278,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,Wales,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,114,0,0
0,ITS,East of England,Target,0,0,0,1343,0,1
0,DTS,North West,Target,0,0,0,859,0,0
0,ITS,South West,Target,0,0,0,1021,0,0
0,SSS,North West,Target,0,0,0,601,0,0
0,DTS,East of England,Target,0,0,0,71,0,0
0,ITS,North West,Target,0,0,0,1452,0,0
1,ITS,North East,Member,0,0,0,1580,8.996883503,0
0,SSS,West Midlands,Target,0,0,0,76,0,0
0,ITS,South West,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Northern Ireland,Target,0,0,0,67,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,Thames Valley,Target,0,0,0,130,0,0
0,ITS,East Midlands,Target,0,0,0,56,0,0
0,ITS,South East,Target,0,0,0,1256,0,0
0,DTS,London,Target,0,0,0,1509,0,0
0,ITS,London,Target,0,0,0,341,0,0
0,SSS,East of England,Target,0,0,0,175,0,0
1,DTS,London,Member,0,0,0,1580,10.77544722,0
0,DTS,London,Target,0,0,0,216,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,601,0,0
0,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,North East,Member,0,0,0,1580,7.387015929,0
0,SSS,North West,Target,1,47,30,261,0,0
0,FSS,East of England,Member,0,0,0,1580,8.74049673,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,East Midlands,Target,0,0,0,1126,0,0
0,ITS,West Midlands,Target,0,0,0,27,0,0
0,ITS,North West,Target,0,0,0,145,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,69,0,0
0,SSS,North West,Target,0,0,0,1580,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,Scotland,Target,0,0,0,1580,0,0
0,FSS,East of England,Target,1,34,31,7,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,ITS,Northern Ireland,Member,0,0,0,1580,6.578434907,0
1,DTS,London,Member,0,0,0,1580,10.91303417,0
1,ITS,North West,Member,0,0,0,1580,10.77857382,0
1,SSS,London,Member,0,0,0,1580,9.900601392,0
0,ITS,Thames Valley,Target,0,0,0,62,0,0
0,ITS,West Midlands,Target,0,0,0,114,0,0
1,SSS,,Target,0,0,0,1580,0,0
1,SSS,Wales,Member,0,0,0,1580,9.607210314,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,FSS,London,Member,0,0,0,1580,9.770013301,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,14,0,0
0,ITS,North West,Target,0,0,0,0,0,1
0,ITS,Wales,Target,0,0,0,950,0,0
0,ITS,Thames Valley,Target,0,0,0,1580,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,FSS,East Midlands,Target,0,0,0,328,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
1,SSS,West Midlands,Member,0,0,0,1580,8.643120748,0
0,ITS,West Midlands,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,69,0,0
0,ITS,East of England,Target,0,0,0,189,0,0
0,ITS,North East,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,223,0,0
0,ITS,North West,Target,0,0,0,56,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,284,0,0
0,DTS,Thames Valley,Target,0,0,0,600,0,0
0,DTS,,Target,0,0,0,64,0,0
0,DTS,West Midlands,Target,0,0,0,542,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,131,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,West Midlands,Target,0,0,0,100,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,FSS,South West,Member,0,0,0,1580,10.71582988,0
0,ITS,,Target,0,0,0,1580,0,0
0,SSS,South West,Member,18,258,186,349,10.1641704,0
0,DTS,West Midlands,Target,0,0,0,1580,0,0
0,ITS,East Midlands,Target,0,0,0,1270,0,0
0,ITS,London,Target,0,0,0,1580,0,0
0,DTS,North West,Target,0,0,0,1580,0,0
0,DTS,South East,Target,0,0,0,116,0,0
0,ITS,Wales,Target,0,0,0,95,0,0
0,FSS,East of England,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,70,0,1580,0,0
0,ITS,Scotland,Target,0,0,0,279,0,0
1,ITS,Northern Ireland,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,1053,0,0
0,SSS,London,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,64,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
0,FSS,London,Member,0,0,0,1580,10.5476936,0
0,ITS,London,Target,0,0,0,36,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,ITS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,Wales,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,1164,0,0
0,FSS,Scotland,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1580,0,0
1,ITS,East Midlands,Target,0,0,0,1580,0,0
0,ITS,Wales,Target,0,0,0,135,0,1
1,SSS,East of England,Target,0,0,0,1580,0,0
0,DTS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,Scotland,Target,0,0,0,127,0,0
0,DTS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,7.351389265,0
1,ITS,Scotland,Member,0,0,0,1580,0,0
1,ITS,West Midlands,Member,0,0,0,1580,8.616449213,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,London,Member,0,0,0,1580,8.016215583,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,144,0,0
0,SSS,London,Member,0,0,0,19,7.352940975,0
1,DTS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,63,0,0
0,SSS,South East,Target,0,0,0,503,0,0
1,ITS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
1,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1544,0,0
0,ITS,East of England,Target,0,0,0,258,0,0
1,SSS,Thames Valley,Target,0,0,0,1580,0,0
0,DTS,London,Target,0,0,0,1571,0,0
0,SSS,Thames Valley,Target,0,0,0,44,0,0
0,SSS,West Midlands,Target,0,0,0,400,0,0
0,FSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Member,0,0,0,1580,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,SSS,,Target,0,0,0,1580,0,0
0,SSS,London,Target,0,0,0,1285,0,0
0,ITS,South West,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1,0,0
0,ITS,London,Target,0,0,0,57,0,0
1,SSS,Scotland,Member,0,0,0,1580,11.18582319,0
0,DTS,East of England,Target,0,0,0,319,0,0
0,FSS,East of England,Target,0,0,0,22,0,0
0,ITS,Scotland,Target,0,0,0,404,0,0
0,DTS,East of England,Target,0,0,0,120,0,0
0,DTS,East Midlands,Target,0,0,0,35,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
0,ITS,Yorkshire & the Humber,Target,0,0,0,28,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,3,0,0
0,FSS,West Midlands,Target,0,0,0,1580,0,0
1,SSS,South West,Target,0,0,0,1580,0,0
1,SSS,East Midlands,Member,0,0,0,1580,8.735891678,0
0,ITS,East of England,Target,1,46,45,134,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,345,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,FSS,Wales,Member,0,0,0,1580,0,0
0,SSS,Yorkshire & the Humber,Target,0,0,0,1047,0,0
0,ITS,North West,Target,0,0,0,1566,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,1043,0,0
0,FSS,Yorkshire & the Humber,Target,0,33,39,7,0,0
1,SSS,North West,Target,0,0,0,1580,0,0
0,ITS,East of England,Target,0,0,0,67,0,0
0,SSS,East of England,Target,0,0,0,45,0,0
1,ITS,Wales,Target,0,0,0,1580,0,0
0,SSS,East of England,Target,0,0,0,911,0,0
1,SSS,London,Target,0,0,0,1580,0,0
1,SSS,East Midlands,Target,0,0,0,1580,0,0
0,FSS,South East,Target,0,0,0,1580,0,0
0,ITS,West Midlands,Target,0,0,0,345,0,0
0,SSS,East of England,Target,0,0,0,189,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,DTS,East Midlands,Target,0,0,0,1580,0,0
0,DTS,Yorkshire & the Humber,Target,0,0,0,1580,0,0
1,ITS,North East,Member,0,0,0,1580,8.996883503,0
0,SSS,North West,Target,0,0,0,637,0,0
0,SSS,North West,Target,0,0,0,26,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,ITS,South East,Target,0,0,0,14,0,0
1,SSS,Scotland,Member,0,0,0,1580,8.360836413,0
0,SSS,East Midlands,Target,0,0,0,56,0,0
1,SSS,South East,Target,0,0,0,1580,0,0
1,ITS,East of England,Target,0,0,0,1580,0,0
1,SSS,Northern Ireland,Target,0,0,0,1580,0,0
0,SSS,East of England,Member,0,0,0,1580,9.210440367,0
0,SSS,London,Target,0,0,0,1511,0,0
1,SSS,London,Target,0,0,0,1580,0,0
0,SSS,South East,Target,0,0,0,1291,0,0
0,ITS,Scotland,Target,0,0,0,67,0,0
0,ITS,South East,Target,0,0,0,49,0,0
